fips,ARG,AUS,BRA,CAN,CHN,COL,CRC,DEN,ENG,FRA,GER,HAI,ITA,JAM,JPN,KOR,MAR,NED,NZL,NGA,NOW,PAN,PHL,POR,IRL,RSA,ESP,SWE,SUI,VIE,ZAM
50001,0.0,0.0,27.0,231.0,258.0,5.0,0.0,3.0,75.0,23.0,110.0,3.0,1.0,124.0,11.0,61.0,0.0,28.0,0.0,6.0,4.0,0.0,59.0,4.0,54.0,11.0,11.0,0.0,19.0,13.0,104.0
46099,0.0,13.0,12.0,294.0,138.0,53.0,5.0,0.0,100.0,6.0,70.0,11.0,0.0,3.0,12.0,301.0,37.0,25.0,35.0,24.0,24.0,83.0,177.0,0.0,5.0,19.0,0.0,0.0,0.0,83.0,545.0
17037,13.0,0.0,26.0,15.0,780.0,375.0,2.0,0.0,15.0,39.0,64.0,54.0,5.0,0.0,29.0,31.0,0.0,17.0,0.0,313.0,16.0,0.0,261.0,0.0,17.0,66.0,45.0,10.0,0.0,21.0,306.0
48207,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
35039,0.0,0.0,0.0,4.0,10.0,4.0,100.0,0.0,2.0,19.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,10.0,5.0,107.0,155.0
24033,477.0,145.0,1003.0,546.0,3737.0,1918.0,221.0,32.0,542.0,524.0,861.0,2607.0,567.0,11935.0,396.0,2510.0,167.0,20.0,11.0,18544.0,2.0,467.0,7768.0,72.0,225.0,584.0,474.0,37.0,134.0,1870.0,3218.0
46055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
15003,131.0,635.0,1023.0,2144.0,24451.0,446.0,35.0,58.0,525.0,481.0,1732.0,354.0,200.0,438.0,19167.0,14203.0,0.0,48.0,645.0,55.0,117.0,81.0,82422.0,14.0,123.0,271.0,124.0,183.0,149.0,8198.0,4167.0
05119,157.0,15.0,134.0,201.0,922.0,110.0,33.0,27.0,192.0,189.0,317.0,6.0,60.0,46.0,104.0,439.0,38.0,19.0,9.0,290.0,59.0,7.0,1363.0,0.0,81.0,116.0,20.0,19.0,14.0,555.0,1506.0
13111,0.0,0.0,0.0,11.0,10.0,30.0,0.0,0.0,96.0,0.0,40.0,0.0,13.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,82.0
27073,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,4.0,0.0,0.0,17.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,27.0
17103,7.0,4.0,0.0,26.0,13.0,7.0,0.0,0.0,4.0,7.0,59.0,0.0,0.0,4.0,26.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,7.0,7.0,0.0,16.0,2.0,113.0
17113,13.0,33.0,20.0,243.0,900.0,96.0,19.0,0.0,122.0,0.0,261.0,1.0,17.0,105.0,63.0,321.0,19.0,29.0,0.0,301.0,0.0,0.0,366.0,41.0,22.0,31.0,10.0,0.0,13.0,243.0,609.0
19159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0
21017,114.0,0.0,0.0,29.0,17.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,0.0,0.0,0.0,0.0,0.0,96.0
48445,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0
42123,0.0,0.0,31.0,12.0,6.0,9.0,0.0,0.0,25.0,0.0,63.0,0.0,10.0,5.0,3.0,23.0,0.0,38.0,0.0,56.0,0.0,0.0,49.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,148.0
12113,41.0,11.0,124.0,259.0,183.0,448.0,81.0,14.0,187.0,46.0,420.0,59.0,86.0,1150.0,133.0,282.0,0.0,31.0,10.0,81.0,0.0,216.0,1219.0,0.0,96.0,47.0,32.0,61.0,2.0,275.0,687.0
17157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
22065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
47149,161.0,78.0,692.0,578.0,566.0,535.0,74.0,0.0,131.0,139.0,172.0,186.0,79.0,325.0,311.0,302.0,0.0,46.0,0.0,600.0,0.0,146.0,963.0,17.0,36.0,26.0,69.0,8.0,0.0,325.0,1065.0
01083,31.0,0.0,164.0,76.0,277.0,82.0,0.0,0.0,11.0,13.0,238.0,0.0,0.0,0.0,71.0,94.0,142.0,0.0,0.0,0.0,0.0,47.0,76.0,0.0,4.0,0.0,0.0,12.0,0.0,141.0,344.0
20171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
18107,0.0,0.0,0.0,13.0,35.0,3.0,0.0,0.0,6.0,0.0,78.0,0.0,0.0,0.0,14.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0
41027,0.0,0.0,0.0,66.0,0.0,5.0,0.0,4.0,12.0,0.0,5.0,0.0,31.0,13.0,31.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
72035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46083,0.0,0.0,0.0,65.0,176.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,149.0,48.0,0.0,0.0,0.0,78.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,165.0
08063,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
47097,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,126.0
35025,0.0,0.0,46.0,76.0,1.0,20.0,0.0,0.0,0.0,16.0,42.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,44.0,46.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,252.0
28131,0.0,0.0,17.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
20207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
01133,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,104.0
19021,0.0,0.0,0.0,43.0,0.0,9.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,7.0,116.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,200.0,70.0
19103,17.0,24.0,166.0,448.0,2154.0,212.0,0.0,11.0,75.0,13.0,202.0,17.0,61.0,28.0,171.0,1001.0,47.0,26.0,0.0,326.0,0.0,0.0,234.0,0.0,6.0,191.0,78.0,0.0,8.0,930.0,405.0
42069,35.0,42.0,321.0,79.0,375.0,154.0,0.0,24.0,65.0,24.0,205.0,0.0,238.0,141.0,50.0,387.0,11.0,32.0,2.0,9.0,0.0,19.0,470.0,8.0,102.0,45.0,13.0,0.0,0.0,272.0,710.0
42019,0.0,45.0,11.0,234.0,429.0,8.0,45.0,0.0,86.0,11.0,265.0,0.0,256.0,20.0,41.0,77.0,0.0,0.0,0.0,35.0,0.0,16.0,57.0,10.0,36.0,40.0,128.0,0.0,28.0,147.0,592.0
42057,0.0,2.0,0.0,16.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
29171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
48123,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,23.0,90.0
12057,1535.0,571.0,4121.0,5025.0,5525.0,16379.0,1070.0,92.0,2335.0,772.0,2611.0,8268.0,1013.0,7497.0,834.0,1500.0,1281.0,594.0,117.0,1243.0,33.0,1781.0,5395.0,621.0,374.0,659.0,695.0,254.0,81.0,5538.0,5768.0
29209,0.0,0.0,48.0,28.0,41.0,10.0,0.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,144.0
06027,18.0,10.0,0.0,130.0,21.0,58.0,0.0,0.0,5.0,0.0,99.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,84.0
33003,0.0,0.0,0.0,138.0,123.0,22.0,0.0,0.0,42.0,0.0,64.0,3.0,0.0,27.0,31.0,19.0,0.0,20.0,37.0,143.0,34.0,0.0,15.0,18.0,38.0,0.0,0.0,32.0,0.0,4.0,241.0
50011,12.0,0.0,0.0,564.0,10.0,3.0,0.0,3.0,14.0,0.0,32.0,5.0,36.0,21.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,122.0
51067,0.0,0.0,0.0,47.0,153.0,3.0,0.0,0.0,24.0,0.0,39.0,0.0,12.0,0.0,0.0,15.0,0.0,62.0,0.0,0.0,0.0,33.0,41.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,214.0
42093,0.0,18.0,89.0,45.0,105.0,11.0,0.0,0.0,4.0,0.0,40.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
22127,0.0,0.0,0.0,0.0,0.0,51.0,13.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
21163,0.0,0.0,0.0,0.0,34.0,37.0,0.0,0.0,14.0,8.0,54.0,0.0,0.0,8.0,8.0,18.0,0.0,8.0,0.0,0.0,0.0,13.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,118.0
31153,69.0,19.0,18.0,189.0,250.0,301.0,7.0,0.0,94.0,4.0,293.0,0.0,34.0,0.0,293.0,399.0,0.0,40.0,0.0,0.0,0.0,50.0,895.0,0.0,48.0,97.0,44.0,18.0,0.0,561.0,517.0
13063,7.0,0.0,15.0,130.0,858.0,142.0,0.0,0.0,83.0,46.0,115.0,601.0,2.0,2898.0,139.0,221.0,0.0,26.0,0.0,3096.0,0.0,481.0,484.0,0.0,0.0,0.0,2.0,0.0,8.0,6710.0,1118.0
20161,21.0,10.0,38.0,76.0,1076.0,17.0,0.0,0.0,0.0,10.0,125.0,0.0,0.0,16.0,88.0,260.0,0.0,0.0,0.0,63.0,26.0,15.0,117.0,0.0,0.0,14.0,0.0,0.0,0.0,116.0,212.0
22045,0.0,0.0,0.0,79.0,97.0,17.0,0.0,0.0,25.0,10.0,26.0,0.0,0.0,0.0,22.0,5.0,79.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,322.0
05023,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
31185,0.0,0.0,8.0,10.0,8.0,0.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0
46105,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
23013,0.0,30.0,8.0,126.0,103.0,6.0,0.0,3.0,54.0,8.0,69.0,0.0,35.0,8.0,51.0,3.0,0.0,28.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,2.0,7.0,14.0,147.0
13163,0.0,0.0,91.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,62.0
05061,0.0,11.0,0.0,0.0,84.0,9.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
31055,26.0,90.0,179.0,1021.0,2196.0,585.0,62.0,8.0,255.0,161.0,653.0,0.0,252.0,89.0,260.0,825.0,19.0,25.0,11.0,406.0,0.0,58.0,1100.0,14.0,12.0,273.0,169.0,0.0,16.0,1388.0,1745.0
11001,1026.0,603.0,1324.0,2077.0,3974.0,2899.0,458.0,27.0,762.0,1612.0,1465.0,305.0,876.0,2468.0,953.0,2083.0,443.0,290.0,91.0,2332.0,111.0,443.0,1508.0,112.0,302.0,492.0,1632.0,405.0,188.0,1503.0,3006.0
21111,163.0,85.0,176.0,1209.0,1812.0,431.0,65.0,18.0,286.0,191.0,1202.0,695.0,92.0,524.0,387.0,1054.0,370.0,60.0,61.0,346.0,14.0,122.0,2047.0,46.0,85.0,304.0,277.0,26.0,0.0,2116.0,2806.0
53025,0.0,0.0,0.0,239.0,37.0,17.0,0.0,0.0,21.0,3.0,95.0,16.0,0.0,201.0,42.0,28.0,0.0,13.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,41.0,0.0,34.0,0.0,42.0,344.0
29219,0.0,0.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,28.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
51113,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,6.0,0.0,0.0,0.0,0.0,19.0,0.0,52.0
05143,68.0,20.0,388.0,284.0,793.0,198.0,98.0,15.0,147.0,19.0,252.0,324.0,13.0,90.0,179.0,95.0,0.0,23.0,12.0,89.0,0.0,105.0,399.0,0.0,13.0,50.0,29.0,34.0,0.0,217.0,818.0
21189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
48361,0.0,0.0,29.0,25.0,26.0,14.0,0.0,0.0,27.0,0.0,61.0,15.0,5.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,3.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,378.0
12045,0.0,0.0,11.0,22.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
36083,10.0,28.0,70.0,596.0,1166.0,72.0,0.0,7.0,38.0,0.0,293.0,172.0,258.0,131.0,156.0,179.0,0.0,13.0,18.0,139.0,0.0,12.0,166.0,0.0,124.0,66.0,24.0,0.0,0.0,80.0,672.0
26111,40.0,0.0,35.0,288.0,334.0,30.0,0.0,20.0,70.0,69.0,79.0,10.0,0.0,0.0,10.0,197.0,0.0,32.0,0.0,8.0,0.0,0.0,81.0,0.0,6.0,13.0,13.0,0.0,10.0,175.0,251.0
51165,0.0,5.0,35.0,68.0,40.0,39.0,18.0,0.0,15.0,22.0,114.0,0.0,10.0,20.0,5.0,30.0,0.0,39.0,18.0,16.0,0.0,0.0,35.0,0.0,2.0,5.0,211.0,0.0,0.0,42.0,310.0
22041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,90.0
30067,0.0,6.0,2.0,20.0,11.0,35.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,17.0,22.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,70.0
13027,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,61.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
48169,0.0,0.0,0.0,7.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
19101,0.0,12.0,0.0,46.0,97.0,10.0,0.0,0.0,8.0,0.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,144.0,0.0,0.0,20.0,0.0,23.0,0.0,289.0,50.0
39023,0.0,0.0,0.0,48.0,163.0,17.0,0.0,10.0,47.0,6.0,236.0,342.0,9.0,0.0,59.0,54.0,0.0,5.0,0.0,16.0,0.0,0.0,79.0,0.0,6.0,0.0,37.0,0.0,7.0,40.0,540.0
51109,0.0,11.0,90.0,39.0,45.0,58.0,0.0,0.0,8.0,10.0,193.0,0.0,61.0,0.0,86.0,4.0,0.0,0.0,9.0,0.0,0.0,18.0,65.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,135.0
53003,0.0,0.0,74.0,54.0,19.0,47.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0
54003,113.0,0.0,18.0,343.0,94.0,33.0,164.0,0.0,55.0,17.0,394.0,0.0,196.0,256.0,72.0,142.0,0.0,0.0,0.0,127.0,0.0,0.0,200.0,62.0,0.0,24.0,2.0,0.0,0.0,212.0,388.0
13183,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,100.0,13.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,47.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,76.0
55089,8.0,53.0,44.0,118.0,284.0,123.0,12.0,28.0,44.0,37.0,365.0,0.0,33.0,27.0,26.0,139.0,2.0,55.0,40.0,15.0,24.0,0.0,145.0,17.0,0.0,19.0,8.0,19.0,21.0,121.0,226.0
17159,17.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,60.0
49027,10.0,0.0,4.0,3.0,73.0,0.0,0.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,4.0,70.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,46.0
06013,900.0,821.0,3803.0,3912.0,31808.0,1525.0,387.0,353.0,1713.0,1047.0,2380.0,382.0,617.0,545.0,2215.0,7256.0,312.0,517.0,209.0,2296.0,40.0,527.0,35356.0,605.0,645.0,649.0,608.0,243.0,374.0,8365.0,3816.0
72065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18101,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,39.0
48055,0.0,0.0,0.0,24.0,36.0,59.0,0.0,0.0,24.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,20.0,0.0,0.0,0.0,57.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,189.0
13319,0.0,0.0,6.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0
47053,0.0,0.0,0.0,62.0,49.0,0.0,4.0,0.0,66.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0
22001,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0
05085,0.0,0.0,0.0,60.0,57.0,97.0,0.0,0.0,0.0,7.0,42.0,0.0,0.0,0.0,16.0,61.0,0.0,0.0,0.0,0.0,0.0,23.0,122.0,0.0,0.0,0.0,12.0,0.0,0.0,67.0,264.0
17165,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,108.0
26015,0.0,0.0,0.0,228.0,10.0,30.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,9.0,39.0,121.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,35.0,0.0,49.0,188.0
29145,0.0,0.0,83.0,20.0,68.0,10.0,0.0,0.0,23.0,14.0,79.0,0.0,0.0,2.0,0.0,0.0,0.0,51.0,0.0,51.0,4.0,0.0,111.0,0.0,0.0,0.0,29.0,0.0,0.0,9.0,176.0
37199,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,70.0
01019,0.0,16.0,0.0,15.0,0.0,33.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,21.0,104.0
46137,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
48325,0.0,11.0,28.0,21.0,11.0,0.0,0.0,0.0,3.0,26.0,46.0,0.0,0.0,0.0,8.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,195.0
08101,102.0,0.0,33.0,137.0,100.0,54.0,22.0,4.0,136.0,0.0,165.0,0.0,68.0,0.0,60.0,144.0,0.0,0.0,0.0,17.0,0.0,74.0,211.0,33.0,0.0,9.0,17.0,28.0,0.0,28.0,769.0
39153,107.0,42.0,161.0,688.0,2579.0,140.0,128.0,28.0,361.0,112.0,451.0,0.0,287.0,192.0,138.0,612.0,3.0,140.0,40.0,311.0,0.0,59.0,822.0,26.0,55.0,47.0,55.0,36.0,14.0,620.0,1826.0
13261,0.0,0.0,0.0,10.0,24.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,21.0,87.0,16.0,0.0,41.0,0.0,67.0,4.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,124.0
51007,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
27161,44.0,0.0,9.0,0.0,63.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,49.0
48155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
31111,0.0,1.0,0.0,14.0,10.0,0.0,0.0,2.0,4.0,0.0,55.0,0.0,0.0,0.0,14.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,95.0
21061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
