county,team,pop
20149,JOR,0
20149,JPN,0
20149,KOR,6
20149,KSA,0
20149,MAR,0
20149,MEX,156
20149,NED,7
20149,NOR,0
20149,NZL,21
20149,PAN,0
20149,PAR,0
20149,POR,0
20149,QAT,0
20149,RSA,11
20149,SCO,3
20149,SEN,0
20149,SUI,0
20149,SWE,0
20149,TUN,0
20149,TUR,0
20149,URU,0
20149,UZB,0
17089,ALG,167
17089,ARG,487
17089,AUS,133
17089,AUT,54
17089,BEL,0
17089,BIH,252
17089,BRA,338
17089,CAN,919
17089,CIV,8
17089,COD,33
17089,COL,1483
17089,CPV,0
17089,CRO,7
17089,CUW,4
17089,CZE,77
17089,ECU,371
17089,EGY,149
17089,ENG,303
17089,ESP,169
17089,FRA,118
17089,GER,721
17089,GHA,10
17089,HAI,8
17089,IRN,388
17089,IRQ,375
17089,JOR,28
17089,JPN,115
17089,KOR,847
17089,KSA,65
17089,MAR,20
17089,MEX,55788
17089,NED,33
17089,NOR,57
17089,NZL,2
17089,PAN,140
17089,PAR,0
17089,POR,0
17089,QAT,59
17089,RSA,19
17089,SCO,38
17089,SEN,0
17089,SUI,36
17089,SWE,149
17089,TUN,17
17089,TUR,113
17089,URU,0
17089,UZB,0
24015,ALG,0
24015,ARG,0
24015,AUS,0
24015,AUT,17
24015,BEL,0
24015,BIH,0
24015,BRA,145
24015,CAN,98
24015,CIV,0
24015,COD,0
24015,COL,10
24015,CPV,0
24015,CRO,0
24015,CUW,0
24015,CZE,0
24015,ECU,5
24015,EGY,0
24015,ENG,95
24015,ESP,30
24015,FRA,0
24015,GER,237
24015,GHA,33
24015,HAI,20
24015,IRN,20
24015,IRQ,0
24015,JOR,0
24015,JPN,2
24015,KOR,53
24015,KSA,113
24015,MAR,61
24015,MEX,598
24015,NED,20
24015,NOR,0
24015,NZL,0
24015,PAN,42
24015,PAR,0
24015,POR,0
24015,QAT,0
24015,RSA,23
24015,SCO,19
24015,SEN,0
24015,SUI,0
24015,SWE,0
24015,TUN,0
24015,TUR,258
24015,URU,6
24015,UZB,0
13165,ALG,0
13165,ARG,0
13165,AUS,0
13165,AUT,18
13165,BEL,0
13165,BIH,0
13165,BRA,0
13165,CAN,0
13165,CIV,0
13165,COD,0
13165,COL,9
13165,CPV,0
13165,CRO,0
13165,CUW,0
13165,CZE,0
13165,ECU,0
13165,EGY,0
13165,ENG,0
13165,ESP,0
13165,FRA,0
13165,GER,11
13165,GHA,0
13165,HAI,0
13165,IRN,0
13165,IRQ,0
13165,JOR,0
13165,JPN,0
13165,KOR,0
13165,KSA,0
13165,MAR,0
13165,MEX,175
13165,NED,0
13165,NOR,0
13165,NZL,0
13165,PAN,0
13165,PAR,0
13165,POR,0
13165,QAT,0
13165,RSA,0
13165,SCO,0
13165,SEN,0
13165,SUI,0
13165,SWE,0
13165,TUN,0
13165,TUR,0
13165,URU,0
13165,UZB,0
41045,ALG,0
41045,ARG,0
41045,AUS,0
41045,AUT,0
41045,BEL,0
41045,BIH,0
41045,BRA,0
41045,CAN,41
41045,CIV,0
41045,COD,0
41045,COL,0
41045,CPV,0
41045,CRO,0
41045,CUW,0
41045,CZE,0
41045,ECU,7
41045,EGY,0
41045,ENG,0
41045,ESP,1
41045,FRA,0
41045,GER,17
41045,GHA,0
41045,HAI,0
41045,IRN,0
41045,IRQ,0
41045,JOR,0
41045,JPN,33
41045,KOR,0
41045,KSA,0
41045,MAR,0
41045,MEX,2100
41045,NED,32
41045,NOR,0
41045,NZL,11
41045,PAN,0
41045,PAR,0
41045,POR,0
41045,QAT,0
41045,RSA,0
41045,SCO,0
41045,SEN,0
41045,SUI,0
41045,SWE,18
41045,TUN,0
41045,TUR,0
41045,URU,0
41045,UZB,0
13059,ALG,0
13059,ARG,133
13059,AUS,23
13059,AUT,13
13059,BEL,13
13059,BIH,10
13059,BRA,254
13059,CAN,304
13059,CIV,9
13059,COD,0
13059,COL,267
13059,CPV,40
13059,CRO,0
13059,CUW,0
13059,CZE,19
13059,ECU,101
13059,EGY,16
13059,ENG,115
13059,ESP,68
13059,FRA,61
13059,GER,207
13059,GHA,29
13059,HAI,96
13059,IRN,203
13059,IRQ,0
13059,JOR,0
13059,JPN,79
13059,KOR,427
13059,KSA,7
13059,MAR,0
13059,MEX,2910
13059,NED,22
13059,NOR,31
13059,NZL,11
13059,PAN,42
13059,PAR,0
13059,POR,10
13059,QAT,0
13059,RSA,51
13059,SCO,0
13059,SEN,0
13059,SUI,44
13059,SWE,17
13059,TUN,21
13059,TUR,214
13059,URU,0
13059,UZB,0
13005,ALG,0
13005,ARG,0
13005,AUS,0
13005,AUT,0
13005,BEL,0
13005,BIH,0
13005,BRA,0
13005,CAN,0
13005,CIV,0
13005,COD,0
13005,COL,0
13005,CPV,0
13005,CRO,0
13005,CUW,0
13005,CZE,0
13005,ECU,0
13005,EGY,0
13005,ENG,0
13005,ESP,0
13005,FRA,0
13005,GER,0
13005,GHA,0
13005,HAI,0
13005,IRN,0
13005,IRQ,0
13005,JOR,0
13005,JPN,0
13005,KOR,0
13005,KSA,0
13005,MAR,0
13005,MEX,246
13005,NED,0
13005,NOR,0
13005,NZL,0
13005,PAN,0
13005,PAR,0
13005,POR,0
13005,QAT,0
13005,RSA,0
13005,SCO,0
13005,SEN,0
13005,SUI,0
13005,SWE,0
13005,TUN,0
13005,TUR,0
13005,URU,0
13005,UZB,0
72095,ALG,0
72095,ARG,0
72095,AUS,0
72095,AUT,0
72095,BEL,0
72095,BIH,0
72095,BRA,0
72095,CAN,0
72095,CIV,0
72095,COD,0
72095,COL,0
72095,CPV,0
72095,CRO,0
72095,CUW,0
72095,CZE,0
72095,ECU,0
72095,EGY,0
72095,ENG,0
72095,ESP,0
72095,FRA,0
72095,GER,0
72095,GHA,0
72095,HAI,0
72095,IRN,0
72095,IRQ,0
72095,JOR,0
72095,JPN,0
72095,KOR,0
72095,KSA,0
72095,MAR,0
72095,MEX,0
72095,NED,0
72095,NOR,0
72095,NZL,0
72095,PAN,0
72095,PAR,0
72095,POR,0
72095,QAT,0
72095,RSA,0
72095,SCO,0
72095,SEN,0
72095,SUI,0
72095,SWE,0
72095,TUN,0
72095,TUR,0
72095,URU,0
72095,UZB,0
28125,ALG,0
28125,ARG,0
28125,AUS,0
28125,AUT,0
28125,BEL,0
28125,BIH,0
28125,BRA,0
28125,CAN,6
28125,CIV,0
28125,COD,0
28125,COL,0
28125,CPV,0
28125,CRO,0
28125,CUW,0
28125,CZE,0
28125,ECU,0
28125,EGY,0
28125,ENG,0
28125,ESP,0
28125,FRA,0
28125,GER,0
28125,GHA,0
28125,HAI,0
28125,IRN,0
28125,IRQ,0
28125,JOR,0
28125,JPN,0
28125,KOR,0
28125,KSA,0
28125,MAR,0
28125,MEX,0
28125,NED,0
28125,NOR,0
28125,NZL,0
28125,PAN,0
28125,PAR,0
28125,POR,0
28125,QAT,0
28125,RSA,0
28125,SCO,0
28125,SEN,0
28125,SUI,0
28125,SWE,0
28125,TUN,0
28125,TUR,0
28125,URU,0
28125,UZB,0
48041,ALG,0
48041,ARG,218
48041,AUS,111
48041,AUT,11
48041,BEL,6
48041,BIH,16
48041,BRA,167
48041,CAN,283
48041,CIV,51
48041,COD,0
48041,COL,649
48041,CPV,33
48041,CRO,35
48041,CUW,223
48041,CZE,30
48041,ECU,44
48041,EGY,184
48041,ENG,185
48041,ESP,10
48041,FRA,100
48041,GER,444
48041,GHA,56
48041,HAI,38
48041,IRN,189
48041,IRQ,95
48041,JOR,220
48041,JPN,129
48041,KOR,924
48041,KSA,280
48041,MAR,49
48041,MEX,12070
48041,NED,28
48041,NOR,15
48041,NZL,31
48041,PAN,104
48041,PAR,0
48041,POR,20
48041,QAT,7
48041,RSA,101
48041,SCO,78
48041,SEN,0
48041,SUI,0
48041,SWE,41
48041,TUN,16
48041,TUR,214
48041,URU,0
48041,UZB,0
26045,ALG,0
26045,ARG,0
26045,AUS,0
26045,AUT,15
26045,BEL,0
26045,BIH,30
26045,BRA,0
26045,CAN,154
26045,CIV,0
26045,COD,151
26045,COL,22
26045,CPV,0
26045,CRO,39
26045,CUW,0
26045,CZE,15
26045,ECU,77
26045,EGY,0
26045,ENG,106
26045,ESP,5
26045,FRA,4
26045,GER,68
26045,GHA,0
26045,HAI,64
26045,IRN,53
26045,IRQ,106
26045,JOR,24
26045,JPN,9
26045,KOR,140
26045,KSA,0
26045,MAR,48
26045,MEX,313
26045,NED,22
26045,NOR,0
26045,NZL,0
26045,PAN,0
26045,PAR,0
26045,POR,0
26045,QAT,8
26045,RSA,32
26045,SCO,8
26045,SEN,0
26045,SUI,0
26045,SWE,0
26045,TUN,0
26045,TUR,0
26045,URU,0
26045,UZB,0
37051,ALG,31
37051,ARG,131
37051,AUS,24
37051,AUT,16
37051,BEL,0
37051,BIH,0
37051,BRA,189
37051,CAN,241
37051,CIV,19
37051,COD,0
37051,COL,495
37051,CPV,127
37051,CRO,0
37051,CUW,72
37051,CZE,0
37051,ECU,149
37051,EGY,18
37051,ENG,156
37051,ESP,17
37051,FRA,135
37051,GER,1526
37051,GHA,463
37051,HAI,512
37051,IRN,10
37051,IRQ,223
37051,JOR,6
37051,JPN,206
37051,KOR,1405
37051,KSA,8
37051,MAR,65
37051,MEX,2251
37051,NED,0
37051,NOR,12
37051,NZL,9
37051,PAN,793
37051,PAR,0
37051,POR,28
37051,QAT,22
37051,RSA,17
37051,SCO,37
37051,SEN,0
37051,SUI,0
37051,SWE,16
37051,TUN,50
37051,TUR,67
37051,URU,22
37051,UZB,21
30065,ALG,0
30065,ARG,0
30065,AUS,0
30065,AUT,0
30065,BEL,0
30065,BIH,0
30065,BRA,0
30065,CAN,0
30065,CIV,0
30065,COD,0
30065,COL,0
30065,CPV,0
30065,CRO,12
30065,CUW,0
30065,CZE,0
30065,ECU,0
30065,EGY,0
30065,ENG,4
30065,ESP,0
30065,FRA,0
30065,GER,13
30065,GHA,0
30065,HAI,0
30065,IRN,0
30065,IRQ,0
30065,JOR,0
30065,JPN,0
30065,KOR,0
30065,KSA,0
30065,MAR,0
30065,MEX,0
30065,NED,0
30065,NOR,0
30065,NZL,0
30065,PAN,0
30065,PAR,0
30065,POR,0
30065,QAT,0
30065,RSA,0
30065,SCO,57
30065,SEN,0
30065,SUI,0
30065,SWE,0
30065,TUN,0
30065,TUR,0
30065,URU,0
30065,UZB,0
40101,ALG,0
40101,ARG,13
40101,AUS,0
40101,AUT,0
40101,BEL,0
40101,BIH,0
40101,BRA,0
40101,CAN,11
40101,CIV,0
40101,COD,0
40101,COL,35
40101,CPV,0
40101,CRO,0
40101,CUW,0
40101,CZE,0
40101,ECU,0
40101,EGY,0
40101,ENG,0
40101,ESP,0
40101,FRA,0
40101,GER,2
40101,GHA,0
40101,HAI,46
40101,IRN,0
40101,IRQ,0
40101,JOR,0
40101,JPN,52
40101,KOR,55
40101,KSA,0
40101,MAR,0
40101,MEX,800
40101,NED,13
40101,NOR,0
40101,NZL,6
40101,PAN,0
40101,PAR,0
40101,POR,0
40101,QAT,10
40101,RSA,73
40101,SCO,17
40101,SEN,0
40101,SUI,9
40101,SWE,0
40101,TUN,0
40101,TUR,0
40101,URU,0
40101,UZB,0
48077,ALG,0
48077,ARG,0
48077,AUS,0
48077,AUT,0
48077,BEL,0
48077,BIH,0
48077,BRA,0
48077,CAN,0
48077,CIV,0
48077,COD,0
48077,COL,0
48077,CPV,0
48077,CRO,0
48077,CUW,0
48077,CZE,0
48077,ECU,0
48077,EGY,0
48077,ENG,7
48077,ESP,0
48077,FRA,0
48077,GER,6
48077,GHA,0
48077,HAI,0
48077,IRN,0
48077,IRQ,0
48077,JOR,0
48077,JPN,5
48077,KOR,0
48077,KSA,0
48077,MAR,0
48077,MEX,67
48077,NED,0
48077,NOR,0
48077,NZL,0
48077,PAN,0
48077,PAR,0
48077,POR,0
48077,QAT,0
48077,RSA,0
48077,SCO,0
48077,SEN,0
48077,SUI,0
48077,SWE,0
48077,TUN,0
48077,TUR,0
48077,URU,0
48077,UZB,0
05085,ALG,0
05085,ARG,26
05085,AUS,0
05085,AUT,0
05085,BEL,0
05085,BIH,0
05085,BRA,0
05085,CAN,54
05085,CIV,0
05085,COD,0
05085,COL,63
05085,CPV,0
05085,CRO,0
05085,CUW,0
05085,CZE,5
05085,ECU,6
05085,EGY,0
05085,ENG,19
05085,ESP,30
05085,FRA,6
05085,GER,130
05085,GHA,0
05085,HAI,0
05085,IRN,0
05085,IRQ,0
05085,JOR,0
05085,JPN,25
05085,KOR,4
05085,KSA,0
05085,MAR,0
05085,MEX,843
05085,NED,0
05085,NOR,0
05085,NZL,0
05085,PAN,23
05085,PAR,0
05085,POR,0
05085,QAT,0
05085,RSA,0
05085,SCO,15
05085,SEN,0
05085,SUI,0
05085,SWE,0
05085,TUN,0
05085,TUR,0
05085,URU,0
05085,UZB,0
39107,ALG,0
39107,ARG,0
39107,AUS,0
39107,AUT,0
39107,BEL,0
39107,BIH,0
39107,BRA,0
39107,CAN,43
39107,CIV,0
39107,COD,0
39107,COL,0
39107,CPV,0
39107,CRO,0
39107,CUW,0
39107,CZE,0
39107,ECU,0
39107,EGY,0
39107,ENG,0
39107,ESP,0
39107,FRA,0
39107,GER,43
39107,GHA,0
39107,HAI,0
39107,IRN,0
39107,IRQ,0
39107,JOR,0
39107,JPN,9
39107,KOR,0
39107,KSA,0
39107,MAR,0
39107,MEX,186
39107,NED,0
39107,NOR,0
39107,NZL,0
39107,PAN,0
39107,PAR,0
39107,POR,0
39107,QAT,0
39107,RSA,0
39107,SCO,0
39107,SEN,0
39107,SUI,0
39107,SWE,0
39107,TUN,0
39107,TUR,0
39107,URU,0
39107,UZB,0
08009,ALG,0
08009,ARG,0
08009,AUS,15
08009,AUT,0
08009,BEL,0
08009,BIH,0
08009,BRA,0
08009,CAN,41
08009,CIV,0
08009,COD,0
08009,COL,0
08009,CPV,0
08009,CRO,0
08009,CUW,0
08009,CZE,0
08009,ECU,0
08009,EGY,0
08009,ENG,3
08009,ESP,0
08009,FRA,0
08009,GER,2
08009,GHA,0
08009,HAI,0
08009,IRN,0
08009,IRQ,0
08009,JOR,0
08009,JPN,0
08009,KOR,0
08009,KSA,0
08009,MAR,0
08009,MEX,63
08009,NED,0
08009,NOR,0
08009,NZL,0
08009,PAN,0
08009,PAR,0
08009,POR,0
08009,QAT,0
08009,RSA,0
08009,SCO,0
08009,SEN,0
08009,SUI,0
08009,SWE,0
08009,TUN,0
08009,TUR,0
08009,URU,0
08009,UZB,0
47107,ALG,0
47107,ARG,0
47107,AUS,0
47107,AUT,0
47107,BEL,0
47107,BIH,0
47107,BRA,5
47107,CAN,21
47107,CIV,0
47107,COD,0
47107,COL,17
47107,CPV,0
47107,CRO,0
47107,CUW,11
47107,CZE,0
47107,ECU,0
47107,EGY,0
47107,ENG,35
47107,ESP,0
47107,FRA,0
47107,GER,45
47107,GHA,0
47107,HAI,0
47107,IRN,0
47107,IRQ,0
47107,JOR,0
47107,JPN,41
47107,KOR,38
47107,KSA,0
47107,MAR,0
47107,MEX,347
47107,NED,0
47107,NOR,0
47107,NZL,0
47107,PAN,0
47107,PAR,0
47107,POR,0
47107,QAT,0
47107,RSA,0
47107,SCO,0
47107,SEN,0
47107,SUI,0
47107,SWE,0
47107,TUN,0
47107,TUR,0
47107,URU,0
47107,UZB,0
48357,ALG,0
48357,ARG,0
48357,AUS,0
48357,AUT,0
48357,BEL,0
48357,BIH,0
48357,BRA,0
48357,CAN,0
48357,CIV,0
48357,COD,0
48357,COL,0
48357,CPV,0
48357,CRO,0
48357,CUW,0
48357,CZE,0
48357,ECU,0
48357,EGY,0
48357,ENG,9
48357,ESP,0
48357,FRA,0
48357,GER,0
48357,GHA,0
48357,HAI,0
48357,IRN,0
48357,IRQ,0
48357,JOR,0
48357,JPN,0
48357,KOR,0
48357,KSA,0
48357,MAR,0
48357,MEX,2591
48357,NED,0
48357,NOR,0
48357,NZL,0
48357,PAN,0
48357,PAR,0
48357,POR,0
48357,QAT,0
48357,RSA,0
48357,SCO,0
48357,SEN,0
48357,SUI,0
48357,SWE,0
48357,TUN,0
48357,TUR,6
48357,URU,0
48357,UZB,0
29161,ALG,0
29161,ARG,0
29161,AUS,0
29161,AUT,0
29161,BEL,0
29161,BIH,0
29161,BRA,0
29161,CAN,12
29161,CIV,0
29161,COD,0
29161,COL,0
29161,CPV,0
29161,CRO,0
29161,CUW,0
29161,CZE,0
29161,ECU,0
29161,EGY,40
29161,ENG,7
29161,ESP,8
29161,FRA,29
29161,GER,41
29161,GHA,29
29161,HAI,0
29161,IRN,0
29161,IRQ,0
29161,JOR,0
29161,JPN,0
29161,KOR,52
29161,KSA,0
29161,MAR,0
29161,MEX,75
29161,NED,0
29161,NOR,0
29161,NZL,0
29161,PAN,22
29161,PAR,0
29161,POR,0
29161,QAT,0
29161,RSA,0
29161,SCO,0
29161,SEN,0
29161,SUI,0
29161,SWE,0
29161,TUN,0
29161,TUR,25
29161,URU,0
29161,UZB,8
17099,ALG,0
17099,ARG,31
17099,AUS,5
17099,AUT,4
17099,BEL,0
17099,BIH,36
17099,BRA,1
17099,CAN,45
17099,CIV,0
17099,COD,0
17099,COL,46
17099,CPV,0
17099,CRO,16
17099,CUW,0
17099,CZE,0
17099,ECU,2
17099,EGY,12
17099,ENG,40
17099,ESP,0
17099,FRA,17
17099,GER,69
17099,GHA,44
17099,HAI,6
17099,IRN,0
17099,IRQ,0
17099,JOR,0
17099,JPN,0
17099,KOR,14
17099,KSA,0
17099,MAR,0
17099,MEX,2537
17099,NED,29
17099,NOR,0
17099,NZL,4
17099,PAN,0
17099,PAR,0
17099,POR,15
17099,QAT,0
17099,RSA,2
17099,SCO,0
17099,SEN,0
17099,SUI,0
17099,SWE,0
17099,TUN,1
17099,TUR,0
17099,URU,0
17099,UZB,4
26149,ALG,0
26149,ARG,0
26149,AUS,0
26149,AUT,0
26149,BEL,0
26149,BIH,0
26149,BRA,20
26149,CAN,21
26149,CIV,0
26149,COD,0
26149,COL,15
26149,CPV,0
26149,CRO,0
26149,CUW,0
26149,CZE,6
26149,ECU,0
26149,EGY,20
26149,ENG,22
26149,ESP,5
26149,FRA,0
26149,GER,46
26149,GHA,0
26149,HAI,0
26149,IRN,0
26149,IRQ,0
26149,JOR,0
26149,JPN,57
26149,KOR,46
26149,KSA,0
26149,MAR,0
26149,MEX,1814
26149,NED,14
26149,NOR,0
26149,NZL,0
26149,PAN,8
26149,PAR,0
26149,POR,0
26149,QAT,0
26149,RSA,2
26149,SCO,9
26149,SEN,0
26149,SUI,0
26149,SWE,0
26149,TUN,32
26149,TUR,0
26149,URU,0
26149,UZB,0
39129,ALG,0
39129,ARG,14
39129,AUS,6
39129,AUT,0
39129,BEL,0
39129,BIH,0
39129,BRA,0
39129,CAN,0
39129,CIV,0
39129,COD,0
39129,COL,15
39129,CPV,0
39129,CRO,0
39129,CUW,0
39129,CZE,0
39129,ECU,18
39129,EGY,0
39129,ENG,8
39129,ESP,0
39129,FRA,0
39129,GER,54
39129,GHA,2
39129,HAI,6
39129,IRN,0
39129,IRQ,0
39129,JOR,0
39129,JPN,1
39129,KOR,4
39129,KSA,0
39129,MAR,0
39129,MEX,47
39129,NED,0
39129,NOR,0
39129,NZL,0
39129,PAN,0
39129,PAR,0
39129,POR,0
39129,QAT,0
39129,RSA,0
39129,SCO,0
39129,SEN,0
39129,SUI,0
39129,SWE,0
39129,TUN,0
39129,TUR,30
39129,URU,0
39129,UZB,0
13299,ALG,0
13299,ARG,0
13299,AUS,0
13299,AUT,0
13299,BEL,0
13299,BIH,0
13299,BRA,0
13299,CAN,60
13299,CIV,0
13299,COD,0
13299,COL,34
13299,CPV,0
13299,CRO,0
13299,CUW,0
13299,CZE,0
13299,ECU,25
13299,EGY,0
13299,ENG,0
13299,ESP,0
13299,FRA,0
13299,GER,12
13299,GHA,0
13299,HAI,0
13299,IRN,0
13299,IRQ,0
13299,JOR,0
13299,JPN,19
13299,KOR,0
13299,KSA,0
13299,MAR,0
13299,MEX,378
13299,NED,0
13299,NOR,0
13299,NZL,0
13299,PAN,0
13299,PAR,0
13299,POR,0
13299,QAT,0
13299,RSA,26
13299,SCO,0
13299,SEN,0
13299,SUI,0
13299,SWE,0
13299,TUN,0
13299,TUR,0
13299,URU,0
13299,UZB,0
05065,ALG,0
05065,ARG,0
05065,AUS,0
05065,AUT,0
05065,BEL,0
05065,BIH,0
05065,BRA,0
05065,CAN,1
05065,CIV,0
05065,COD,0
05065,COL,0
05065,CPV,0
05065,CRO,0
05065,CUW,0
05065,CZE,0
05065,ECU,0
05065,EGY,0
05065,ENG,0
05065,ESP,0
05065,FRA,0
05065,GER,23
05065,GHA,0
05065,HAI,0
05065,IRN,0
05065,IRQ,0
05065,JOR,0
05065,JPN,0
05065,KOR,0
05065,KSA,0
05065,MAR,0
05065,MEX,8
05065,NED,0
05065,NOR,0
05065,NZL,0
05065,PAN,4
05065,PAR,0
05065,POR,0
05065,QAT,0
05065,RSA,0
05065,SCO,0
05065,SEN,0
05065,SUI,0
05065,SWE,0
05065,TUN,0
05065,TUR,0
05065,URU,0
05065,UZB,0
30061,ALG,0
30061,ARG,0
30061,AUS,0
30061,AUT,0
30061,BEL,0
30061,BIH,0
30061,BRA,0
30061,CAN,40
30061,CIV,0
30061,COD,0
30061,COL,0
30061,CPV,0
30061,CRO,0
30061,CUW,0
30061,CZE,0
30061,ECU,0
30061,EGY,0
30061,ENG,0
30061,ESP,0
30061,FRA,1
30061,GER,6
30061,GHA,0
30061,HAI,0
30061,IRN,0
30061,IRQ,0
30061,JOR,0
30061,JPN,0
30061,KOR,2
30061,KSA,0
30061,MAR,0
30061,MEX,0
30061,NED,0
30061,NOR,0
30061,NZL,0
30061,PAN,0
30061,PAR,0
30061,POR,0
30061,QAT,0
30061,RSA,0
30061,SCO,0
30061,SEN,0
30061,SUI,0
30061,SWE,0
30061,TUN,0
30061,TUR,0
30061,URU,0
30061,UZB,0
33003,ALG,0
33003,ARG,0
33003,AUS,8
33003,AUT,5
33003,BEL,53
33003,BIH,2
33003,BRA,0
33003,CAN,103
33003,CIV,0
33003,COD,0
33003,COL,12
33003,CPV,0
33003,CRO,0
33003,CUW,0
33003,CZE,10
33003,ECU,43
33003,EGY,0
33003,ENG,65
33003,ESP,0
33003,FRA,0
33003,GER,62
33003,GHA,0
33003,HAI,0
33003,IRN,60
33003,IRQ,0
33003,JOR,0
33003,JPN,5
33003,KOR,4
33003,KSA,0
33003,MAR,0
33003,MEX,9
33003,NED,0
33003,NOR,0
33003,NZL,31
33003,PAN,19
33003,PAR,0
33003,POR,0
33003,QAT,0
33003,RSA,2
33003,SCO,12
33003,SEN,0
33003,SUI,7
33003,SWE,0
33003,TUN,0
33003,TUR,0
33003,URU,0
33003,UZB,0
28105,ALG,0
28105,ARG,0
28105,AUS,27
28105,AUT,0
28105,BEL,0
28105,BIH,0
28105,BRA,0
28105,CAN,26
28105,CIV,0
28105,COD,0
28105,COL,18
28105,CPV,0
28105,CRO,0
28105,CUW,0
28105,CZE,18
28105,ECU,0
28105,EGY,0
28105,ENG,0
28105,ESP,0
28105,FRA,0
28105,GER,22
28105,GHA,307
28105,HAI,0
28105,IRN,46
28105,IRQ,0
28105,JOR,0
28105,JPN,75
28105,KOR,15
28105,KSA,59
28105,MAR,0
28105,MEX,283
28105,NED,0
28105,NOR,0
28105,NZL,103
28105,PAN,1
28105,PAR,0
28105,POR,0
28105,QAT,0
28105,RSA,0
28105,SCO,0
28105,SEN,0
28105,SUI,0
28105,SWE,0
28105,TUN,0
28105,TUR,0
28105,URU,0
28105,UZB,0
37037,ALG,0
37037,ARG,129
37037,AUS,23
37037,AUT,11
37037,BEL,0
37037,BIH,0
37037,BRA,115
37037,CAN,160
37037,CIV,0
37037,COD,21
37037,COL,110
37037,CPV,0
37037,CRO,0
37037,CUW,0
37037,CZE,12
37037,ECU,0
37037,EGY,18
37037,ENG,374
37037,ESP,14
37037,FRA,42
37037,GER,158
37037,GHA,0
37037,HAI,32
37037,IRN,30
37037,IRQ,0
37037,JOR,0
37037,JPN,118
37037,KOR,43
37037,KSA,0
37037,MAR,0
37037,MEX,2625
37037,NED,23
37037,NOR,0
37037,NZL,0
37037,PAN,52
37037,PAR,0
37037,POR,0
37037,QAT,0
37037,RSA,9
37037,SCO,0
37037,SEN,0
37037,SUI,0
37037,SWE,6
37037,TUN,0
37037,TUR,11
37037,URU,0
37037,UZB,0
32009,ALG,0
32009,ARG,0
32009,AUS,0
32009,AUT,0
32009,BEL,0
32009,BIH,0
32009,BRA,0
32009,CAN,8
32009,CIV,0
32009,COD,0
32009,COL,0
32009,CPV,0
32009,CRO,0
32009,CUW,0
32009,CZE,0
32009,ECU,0
32009,EGY,0
32009,ENG,0
32009,ESP,0
32009,FRA,0
32009,GER,13
32009,GHA,0
32009,HAI,0
32009,IRN,0
32009,IRQ,0
32009,JOR,0
32009,JPN,0
32009,KOR,0
32009,KSA,0
32009,MAR,0
32009,MEX,131
32009,NED,0
32009,NOR,0
32009,NZL,0
32009,PAN,0
32009,PAR,0
32009,POR,0
32009,QAT,0
32009,RSA,0
32009,SCO,0
32009,SEN,0
32009,SUI,0
32009,SWE,0
32009,TUN,0
32009,TUR,0
32009,URU,0
32009,UZB,0
18005,ALG,0
18005,ARG,27
18005,AUS,0
18005,AUT,22
18005,BEL,0
18005,BIH,0
18005,BRA,77
18005,CAN,89
18005,CIV,0
18005,COD,0
18005,COL,25
18005,CPV,0
18005,CRO,0
18005,CUW,18
18005,CZE,0
18005,ECU,17
18005,EGY,0
18005,ENG,70
18005,ESP,0
18005,FRA,53
18005,GER,29
18005,GHA,0
18005,HAI,124
18005,IRN,0
18005,IRQ,0
18005,JOR,0
18005,JPN,540
18005,KOR,212
18005,KSA,56
18005,MAR,0
18005,MEX,2422
18005,NED,0
18005,NOR,0
18005,NZL,0
18005,PAN,0
18005,PAR,0
18005,POR,0
18005,QAT,0
18005,RSA,222
18005,SCO,0
18005,SEN,37
18005,SUI,0
18005,SWE,0
18005,TUN,0
18005,TUR,89
18005,URU,0
18005,UZB,0
55095,ALG,0
55095,ARG,10
55095,AUS,0
55095,AUT,3
55095,BEL,0
55095,BIH,0
55095,BRA,0
55095,CAN,83
55095,CIV,0
55095,COD,0
55095,COL,32
55095,CPV,0
55095,CRO,0
55095,CUW,0
55095,CZE,0
55095,ECU,5
55095,EGY,3
55095,ENG,2
55095,ESP,4
55095,FRA,3
55095,GER,37
55095,GHA,0
55095,HAI,0
55095,IRN,0
55095,IRQ,0
55095,JOR,0
55095,JPN,37
55095,KOR,26
55095,KSA,0
55095,MAR,1
55095,MEX,79
55095,NED,15
55095,NOR,0
55095,NZL,0
55095,PAN,0
55095,PAR,0
55095,POR,0
55095,QAT,0
55095,RSA,0
55095,SCO,0
55095,SEN,0
55095,SUI,0
55095,SWE,3
55095,TUN,0
55095,TUR,0
55095,URU,0
55095,UZB,0
48235,ALG,0
48235,ARG,0
48235,AUS,0
48235,AUT,0
48235,BEL,0
48235,BIH,0
48235,BRA,0
48235,CAN,0
48235,CIV,0
48235,COD,0
48235,COL,0
48235,CPV,0
48235,CRO,0
48235,CUW,0
48235,CZE,0
48235,ECU,0
48235,EGY,0
48235,ENG,0
48235,ESP,0
48235,FRA,0
48235,GER,0
48235,GHA,0
48235,HAI,0
48235,IRN,0
48235,IRQ,0
48235,JOR,0
48235,JPN,0
48235,KOR,0
48235,KSA,0
48235,MAR,0
48235,MEX,44
48235,NED,0
48235,NOR,0
48235,NZL,0
48235,PAN,0
48235,PAR,0
48235,POR,0
48235,QAT,0
48235,RSA,9
48235,SCO,0
48235,SEN,0
48235,SUI,0
48235,SWE,0
48235,TUN,0
48235,TUR,0
48235,URU,0
