fips,ALG,ARG,AUS,AUT,BEL,BIH,BRA,CAN,CIV,COD,COL,CPV,CRO,CUW,CZE,ECU,EGY,ENG,ESP,FRA,GER,GHA,HAI,IRN,IRQ,JOR,JPN,KOR,KSA,MAR,MEX,NED,NOR,NZL,PAN,PAR,POR,QAT,RSA,SCO,SEN,SUI,SWE,TUN,TUR,URU,UZB
21129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08059,0.0,120.0,261.0,107.0,33.0,251.0,647.0,1544.0,0.0,0.0,395.0,32.0,73.0,25.0,260.0,143.0,55.0,768.0,108.0,336.0,1342.0,0.0,19.0,281.0,49.0,318.0,379.0,1431.0,26.0,113.0,8377.0,170.0,108.0,127.0,41.0,0.0,0.0,7.0,234.0,80.0,9.0,124.0,183.0,151.0,92.0,0.0,150.0
48115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12127,18.0,238.0,85.0,74.0,110.0,0.0,1200.0,3528.0,0.0,0.0,2059.0,0.0,295.0,160.0,216.0,941.0,794.0,1348.0,43.0,117.0,1621.0,177.0,1230.0,247.0,31.0,61.0,300.0,832.0,362.0,84.0,4844.0,64.0,8.0,36.0,490.0,0.0,149.0,0.0,131.0,184.0,0.0,56.0,89.0,30.0,44.0,171.0,0.0
17069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29071,0.0,0.0,3.0,0.0,0.0,8.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,40.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,6.0,96.0,0.0,0.0,354.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
56033,0.0,11.0,0.0,0.0,0.0,0.0,13.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32019,0.0,32.0,0.0,0.0,38.0,0.0,29.0,207.0,0.0,0.0,75.0,0.0,0.0,0.0,15.0,0.0,0.0,96.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,0.0,2805.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0
36007,0.0,50.0,36.0,0.0,0.0,317.0,119.0,366.0,32.0,0.0,294.0,63.0,12.0,9.0,21.0,34.0,80.0,139.0,69.0,55.0,181.0,101.0,905.0,97.0,190.0,96.0,39.0,168.0,37.0,0.0,191.0,33.0,0.0,0.0,0.0,0.0,12.0,0.0,46.0,17.0,0.0,38.0,0.0,52.0,163.0,0.0,50.0
21021,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,24.0,0.0,12.0,0.0,7.0,0.0,74.0,0.0,0.0,0.0,301.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,13.0,16.0,0.0,0.0,17.0,6.0,0.0,0.0,99.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48067,0.0,0.0,0.0,0.0,0.0,0.0,5.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,386.0,28.0,2.0,7.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51600,148.0,312.0,0.0,0.0,0.0,14.0,68.0,7.0,0.0,0.0,57.0,0.0,0.0,0.0,3.0,0.0,220.0,6.0,27.0,15.0,50.0,23.0,0.0,140.0,49.0,62.0,44.0,184.0,135.0,12.0,286.0,0.0,6.0,0.0,19.0,0.0,5.0,7.0,33.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
20193,0.0,13.0,0.0,0.0,0.0,0.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06005,0.0,0.0,35.0,5.0,0.0,0.0,7.0,128.0,0.0,0.0,60.0,0.0,41.0,0.0,0.0,2.0,18.0,167.0,0.0,33.0,77.0,0.0,0.0,0.0,6.0,0.0,8.0,3.0,0.0,0.0,585.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22079,0.0,0.0,7.0,38.0,0.0,0.0,17.0,42.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7.0,9.0,55.0,78.0,0.0,0.0,13.0,54.0,76.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13107,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,43.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41033,0.0,0.0,25.0,0.0,0.0,0.0,34.0,365.0,0.0,0.0,29.0,41.0,0.0,0.0,9.0,16.0,0.0,168.0,0.0,61.0,171.0,0.0,0.0,13.0,0.0,0.0,33.0,26.0,0.0,24.0,914.0,93.0,159.0,47.0,0.0,0.0,10.0,0.0,69.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
50015,0.0,0.0,11.0,0.0,10.0,0.0,15.0,207.0,0.0,0.0,11.0,0.0,0.0,0.0,25.0,0.0,0.0,7.0,0.0,32.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
25005,16.0,0.0,29.0,4.0,17.0,0.0,7629.0,603.0,47.0,103.0,618.0,21.0,0.0,180.0,62.0,2282.0,397.0,416.0,32.0,221.0,447.0,148.0,3569.0,47.0,94.0,25.0,96.0,371.0,82.0,348.0,949.0,97.0,8.0,20.0,39.0,55.0,28319.0,10.0,125.0,122.0,231.0,40.0,65.0,0.0,77.0,0.0,0.0
16035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53067,0.0,12.0,299.0,3.0,75.0,10.0,279.0,1082.0,0.0,0.0,184.0,10.0,0.0,33.0,15.0,45.0,57.0,253.0,34.0,98.0,1540.0,147.0,295.0,123.0,111.0,0.0,521.0,1833.0,0.0,17.0,3653.0,114.0,22.0,37.0,190.0,0.0,31.0,0.0,89.0,72.0,36.0,12.0,35.0,24.0,85.0,0.0,0.0
47003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,28.0,0.0,1.0,29.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,2460.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22031,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
