county,team,pop
18155,HTI,0
18155,ITA,0
18155,JAM,0
18155,JPN,2
18155,KOR,0
18155,MAR,0
18155,NED,0
18155,NZL,0
18155,NGA,0
18155,NOW,0
18155,PAN,0
18155,PHL,0
18155,POR,0
18155,IRL,0
18155,ZAF,0
18155,ESP,0
18155,SWE,0
18155,SUI,0
18155,VNM,0
18155,ZMB,39
29043,ARG,0
29043,AUS,0
29043,BRA,213
29043,CAN,54
29043,CHN,78
29043,COL,1
29043,CRC,0
29043,DEN,0
29043,ENG,24
29043,FRA,0
29043,GER,78
29043,HTI,0
29043,ITA,0
29043,JAM,0
29043,JPN,12
29043,KOR,97
29043,MAR,0
29043,NED,12
29043,NZL,0
29043,NGA,2
29043,NOW,0
29043,PAN,0
29043,PHL,60
29043,POR,27
29043,IRL,10
29043,ZAF,0
29043,ESP,0
29043,SWE,0
29043,SUI,0
29043,VNM,109
29043,ZMB,263
54013,ARG,0
54013,AUS,0
54013,BRA,0
54013,CAN,0
54013,CHN,0
54013,COL,0
54013,CRC,0
54013,DEN,0
54013,ENG,0
54013,FRA,0
54013,GER,0
54013,HTI,0
54013,ITA,0
54013,JAM,0
54013,JPN,0
54013,KOR,0
54013,MAR,0
54013,NED,0
54013,NZL,0
54013,NGA,0
54013,NOW,0
54013,PAN,0
54013,PHL,0
54013,POR,0
54013,IRL,0
54013,ZAF,0
54013,ESP,0
54013,SWE,0
54013,SUI,0
54013,VNM,0
54013,ZMB,26
17027,ARG,0
17027,AUS,0
17027,BRA,0
17027,CAN,28
17027,CHN,2
17027,COL,0
17027,CRC,0
17027,DEN,0
17027,ENG,20
17027,FRA,0
17027,GER,32
17027,HTI,0
17027,ITA,0
17027,JAM,5
17027,JPN,7
17027,KOR,9
17027,MAR,0
17027,NED,0
17027,NZL,0
17027,NGA,1
17027,NOW,0
17027,PAN,0
17027,PHL,49
17027,POR,0
17027,IRL,0
17027,ZAF,0
17027,ESP,0
17027,SWE,0
17027,SUI,0
17027,VNM,13
17027,ZMB,128
55017,ARG,0
55017,AUS,0
55017,BRA,26
55017,CAN,48
55017,CHN,94
55017,COL,0
55017,CRC,3
55017,DEN,0
55017,ENG,2
55017,FRA,0
55017,GER,46
55017,HTI,0
55017,ITA,0
55017,JAM,0
55017,JPN,0
55017,KOR,37
55017,MAR,0
55017,NED,6
55017,NZL,0
55017,NGA,93
55017,NOW,0
55017,PAN,0
55017,PHL,153
55017,POR,0
55017,IRL,3
55017,ZAF,0
55017,ESP,0
55017,SWE,0
55017,SUI,0
55017,VNM,0
55017,ZMB,140
20023,ARG,0
20023,AUS,0
20023,BRA,0
20023,CAN,0
20023,CHN,0
20023,COL,0
20023,CRC,0
20023,DEN,0
20023,ENG,0
20023,FRA,0
20023,GER,0
20023,HTI,0
20023,ITA,0
20023,JAM,0
20023,JPN,0
20023,KOR,0
20023,MAR,0
20023,NED,0
20023,NZL,9
20023,NGA,0
20023,NOW,0
20023,PAN,0
20023,PHL,0
20023,POR,0
20023,IRL,0
20023,ZAF,0
20023,ESP,0
20023,SWE,0
20023,SUI,0
20023,VNM,0
20023,ZMB,11
18079,ARG,0
18079,AUS,0
18079,BRA,0
18079,CAN,0
18079,CHN,27
18079,COL,0
18079,CRC,0
18079,DEN,3
18079,ENG,0
18079,FRA,0
18079,GER,17
18079,HTI,0
18079,ITA,0
18079,JAM,0
18079,JPN,0
18079,KOR,0
18079,MAR,0
18079,NED,0
18079,NZL,0
18079,NGA,0
18079,NOW,0
18079,PAN,0
18079,PHL,0
18079,POR,0
18079,IRL,0
18079,ZAF,0
18079,ESP,0
18079,SWE,0
18079,SUI,0
18079,VNM,0
18079,ZMB,88
38093,ARG,0
38093,AUS,2
38093,BRA,0
38093,CAN,81
38093,CHN,0
38093,COL,12
38093,CRC,0
38093,DEN,0
38093,ENG,5
38093,FRA,0
38093,GER,10
38093,HTI,0
38093,ITA,0
38093,JAM,0
38093,JPN,42
38093,KOR,12
38093,MAR,0
38093,NED,0
38093,NZL,17
38093,NGA,3
38093,NOW,6
38093,PAN,0
38093,PHL,52
38093,POR,0
38093,IRL,0
38093,ZAF,9
38093,ESP,15
38093,SWE,0
38093,SUI,0
38093,VNM,0
38093,ZMB,70
45079,ARG,37
45079,AUS,10
45079,BRA,146
45079,CAN,435
45079,CHN,1353
45079,COL,617
45079,CRC,158
45079,DEN,11
45079,ENG,225
45079,FRA,62
45079,GER,1175
45079,HTI,8
45079,ITA,162
45079,JAM,1567
45079,JPN,110
45079,KOR,1086
45079,MAR,60
45079,NED,63
45079,NZL,0
45079,NGA,253
45079,NOW,22
45079,PAN,381
45079,PHL,1538
45079,POR,0
45079,IRL,62
45079,ZAF,50
45079,ESP,133
45079,SWE,42
45079,SUI,66
45079,VNM,585
45079,ZMB,1539
06069,ARG,17
06069,AUS,12
06069,BRA,0
06069,CAN,132
06069,CHN,141
06069,COL,101
06069,CRC,0
06069,DEN,0
06069,ENG,96
06069,FRA,0
06069,GER,39
06069,HTI,0
06069,ITA,68
06069,JAM,0
06069,JPN,47
06069,KOR,25
06069,MAR,0
06069,NED,16
06069,NZL,0
06069,NGA,0
06069,NOW,17
06069,PAN,7
06069,PHL,796
06069,POR,66
06069,IRL,28
06069,ZAF,5
06069,ESP,91
06069,SWE,0
06069,SUI,0
06069,VNM,119
06069,ZMB,204
49051,ARG,0
49051,AUS,23
49051,BRA,58
49051,CAN,231
49051,CHN,27
49051,COL,214
49051,CRC,0
49051,DEN,33
49051,ENG,23
49051,FRA,0
49051,GER,58
49051,HTI,0
49051,ITA,29
49051,JAM,36
49051,JPN,3
49051,KOR,0
49051,MAR,0
49051,NED,26
49051,NZL,0
49051,NGA,0
49051,NOW,0
49051,PAN,0
49051,PHL,268
49051,POR,0
49051,IRL,20
49051,ZAF,0
49051,ESP,0
49051,SWE,0
49051,SUI,0
49051,VNM,0
49051,ZMB,117
28107,ARG,0
28107,AUS,0
28107,BRA,0
28107,CAN,0
28107,CHN,0
28107,COL,0
28107,CRC,0
28107,DEN,0
28107,ENG,0
28107,FRA,0
28107,GER,13
28107,HTI,0
28107,ITA,0
28107,JAM,0
28107,JPN,0
28107,KOR,0
28107,MAR,0
28107,NED,0
28107,NZL,0
28107,NGA,0
28107,NOW,0
28107,PAN,0
28107,PHL,0
28107,POR,0
28107,IRL,0
28107,ZAF,0
28107,ESP,0
28107,SWE,0
28107,SUI,0
28107,VNM,0
28107,ZMB,160
32007,ARG,0
32007,AUS,23
32007,BRA,0
32007,CAN,163
32007,CHN,46
32007,COL,0
32007,CRC,0
32007,DEN,0
32007,ENG,0
32007,FRA,0
32007,GER,24
32007,HTI,0
32007,ITA,0
32007,JAM,0
32007,JPN,39
32007,KOR,7
32007,MAR,0
32007,NED,0
32007,NZL,28
32007,NGA,0
32007,NOW,12
32007,PAN,90
32007,PHL,125
32007,POR,12
32007,IRL,8
32007,ZAF,8
32007,ESP,52
32007,SWE,0
32007,SUI,0
32007,VNM,10
32007,ZMB,225
04012,ARG,13
04012,AUS,8
04012,BRA,0
04012,CAN,311
04012,CHN,0
04012,COL,0
04012,CRC,0
04012,DEN,0
04012,ENG,0
04012,FRA,0
04012,GER,34
04012,HTI,0
04012,ITA,61
04012,JAM,0
04012,JPN,0
04012,KOR,0
04012,MAR,0
04012,NED,0
04012,NZL,0
04012,NGA,0
04012,NOW,0
04012,PAN,0
04012,PHL,98
04012,POR,0
04012,IRL,0
04012,ZAF,0
04012,ESP,2
04012,SWE,0
04012,SUI,0
04012,VNM,0
04012,ZMB,168
48287,ARG,0
48287,AUS,0
48287,BRA,0
48287,CAN,0
48287,CHN,62
48287,COL,0
48287,CRC,0
48287,DEN,0
48287,ENG,0
48287,FRA,0
48287,GER,3
48287,HTI,0
48287,ITA,0
48287,JAM,0
48287,JPN,0
48287,KOR,0
48287,MAR,0
48287,NED,0
48287,NZL,0
48287,NGA,0
48287,NOW,0
48287,PAN,0
48287,PHL,0
48287,POR,14
48287,IRL,0
48287,ZAF,0
48287,ESP,0
48287,SWE,0
48287,SUI,0
48287,VNM,0
48287,ZMB,72
48001,ARG,0
48001,AUS,0
48001,BRA,65
48001,CAN,49
48001,CHN,0
48001,COL,16
48001,CRC,0
48001,DEN,0
48001,ENG,12
48001,FRA,0
48001,GER,51
48001,HTI,0
48001,ITA,0
48001,JAM,0
48001,JPN,0
48001,KOR,5
48001,MAR,0
48001,NED,6
48001,NZL,0
48001,NGA,127
48001,NOW,0
48001,PAN,0
48001,PHL,52
48001,POR,0
48001,IRL,2
48001,ZAF,0
48001,ESP,0
48001,SWE,0
48001,SUI,19
48001,VNM,214
48001,ZMB,210
28163,ARG,0
28163,AUS,0
28163,BRA,0
28163,CAN,0
28163,CHN,0
28163,COL,36
28163,CRC,0
28163,DEN,0
28163,ENG,0
28163,FRA,0
28163,GER,0
28163,HTI,0
28163,ITA,0
28163,JAM,10
28163,JPN,0
28163,KOR,0
28163,MAR,0
28163,NED,40
28163,NZL,0
28163,NGA,0
28163,NOW,0
28163,PAN,13
28163,PHL,0
28163,POR,0
28163,IRL,0
28163,ZAF,0
28163,ESP,13
28163,SWE,0
28163,SUI,0
28163,VNM,0
28163,ZMB,110
27063,ARG,0
27063,AUS,0
27063,BRA,2
27063,CAN,11
27063,CHN,0
27063,COL,0
27063,CRC,6
27063,DEN,0
27063,ENG,0
27063,FRA,0
27063,GER,25
27063,HTI,0
27063,ITA,0
27063,JAM,0
27063,JPN,0
27063,KOR,7
27063,MAR,0
27063,NED,0
27063,NZL,0
27063,NGA,0
27063,NOW,0
27063,PAN,0
27063,PHL,33
27063,POR,0
27063,IRL,0
27063,ZAF,0
27063,ESP,0
27063,SWE,0
27063,SUI,0
27063,VNM,0
27063,ZMB,36
72007,ARG,0
72007,AUS,0
72007,BRA,0
72007,CAN,0
72007,CHN,0
72007,COL,0
72007,CRC,0
72007,DEN,0
72007,ENG,0
72007,FRA,0
72007,GER,0
72007,HTI,0
72007,ITA,0
72007,JAM,0
72007,JPN,0
72007,KOR,0
72007,MAR,0
72007,NED,0
72007,NZL,0
72007,NGA,0
72007,NOW,0
72007,PAN,0
72007,PHL,0
72007,POR,0
72007,IRL,0
72007,ZAF,0
72007,ESP,0
72007,SWE,0
72007,SUI,0
72007,VNM,0
72007,ZMB,0
42099,ARG,24
42099,AUS,7
42099,BRA,0
42099,CAN,10
42099,CHN,14
42099,COL,0
42099,CRC,7
42099,DEN,0
42099,ENG,8
42099,FRA,0
42099,GER,21
42099,HTI,3
42099,ITA,0
42099,JAM,11
42099,JPN,18
42099,KOR,0
42099,MAR,0
42099,NED,2
42099,NZL,0
42099,NGA,0
42099,NOW,0
42099,PAN,0
42099,PHL,1
42099,POR,0
42099,IRL,20
42099,ZAF,9
42099,ESP,8
42099,SWE,0
42099,SUI,0
42099,VNM,12
42099,ZMB,125
01085,ARG,0
01085,AUS,0
01085,BRA,0
01085,CAN,54
01085,CHN,0
01085,COL,0
01085,CRC,0
01085,DEN,0
01085,ENG,0
01085,FRA,0
01085,GER,0
01085,HTI,0
01085,ITA,0
01085,JAM,0
01085,JPN,0
01085,KOR,0
01085,MAR,0
01085,NED,0
01085,NZL,0
01085,NGA,0
01085,NOW,0
01085,PAN,0
01085,PHL,6
01085,POR,0
01085,IRL,0
01085,ZAF,0
01085,ESP,0
01085,SWE,0
01085,SUI,0
01085,VNM,0
01085,ZMB,52
13165,ARG,0
13165,AUS,0
13165,BRA,0
13165,CAN,0
13165,CHN,7
13165,COL,7
13165,CRC,0
13165,DEN,0
13165,ENG,0
13165,FRA,0
13165,GER,0
13165,HTI,0
13165,ITA,0
13165,JAM,0
13165,JPN,0
13165,KOR,0
13165,MAR,0
13165,NED,0
13165,NZL,0
13165,NGA,0
13165,NOW,0
13165,PAN,0
13165,PHL,2
13165,POR,0
13165,IRL,0
13165,ZAF,0
13165,ESP,0
13165,SWE,0
13165,SUI,0
13165,VNM,0
13165,ZMB,34
13191,ARG,0
13191,AUS,0
13191,BRA,7
13191,CAN,5
13191,CHN,0
13191,COL,0
13191,CRC,0
13191,DEN,0
13191,ENG,10
13191,FRA,0
13191,GER,0
13191,HTI,0
13191,ITA,0
13191,JAM,3
13191,JPN,7
13191,KOR,0
13191,MAR,0
13191,NED,0
13191,NZL,0
13191,NGA,0
13191,NOW,0
13191,PAN,0
13191,PHL,3
13191,POR,0
13191,IRL,0
13191,ZAF,0
13191,ESP,0
13191,SWE,0
13191,SUI,0
13191,VNM,0
13191,ZMB,112
18143,ARG,0
18143,AUS,0
18143,BRA,0
18143,CAN,36
18143,CHN,0
18143,COL,0
18143,CRC,0
18143,DEN,0
18143,ENG,0
18143,FRA,0
18143,GER,0
18143,HTI,0
18143,ITA,26
18143,JAM,0
18143,JPN,0
18143,KOR,0
18143,MAR,0
18143,NED,0
18143,NZL,0
18143,NGA,0
18143,NOW,0
18143,PAN,0
18143,PHL,0
18143,POR,0
18143,IRL,0
18143,ZAF,0
18143,ESP,0
18143,SWE,0
18143,SUI,0
18143,VNM,0
18143,ZMB,80
39069,ARG,0
39069,AUS,0
39069,BRA,0
39069,CAN,3
39069,CHN,0
39069,COL,0
39069,CRC,0
39069,DEN,0
39069,ENG,0
39069,FRA,0
39069,GER,17
39069,HTI,0
39069,ITA,0
39069,JAM,0
39069,JPN,0
39069,KOR,0
39069,MAR,0
39069,NED,0
39069,NZL,0
39069,NGA,0
39069,NOW,0
39069,PAN,0
39069,PHL,19
39069,POR,0
39069,IRL,0
39069,ZAF,0
39069,ESP,0
39069,SWE,4
39069,SUI,0
39069,VNM,0
39069,ZMB,89
26051,ARG,0
26051,AUS,3
26051,BRA,0
26051,CAN,49
26051,CHN,3
26051,COL,0
26051,CRC,0
26051,DEN,0
26051,ENG,16
26051,FRA,0
26051,GER,98
26051,HTI,0
26051,ITA,3
26051,JAM,0
26051,JPN,0
26051,KOR,7
26051,MAR,0
26051,NED,10
26051,NZL,0
26051,NGA,0
26051,NOW,0
26051,PAN,0
26051,PHL,23
26051,POR,0
26051,IRL,6
26051,ZAF,0
26051,ESP,0
26051,SWE,0
26051,SUI,0
26051,VNM,17
26051,ZMB,110
15001,ARG,22
15001,AUS,326
15001,BRA,72
15001,CAN,1067
15001,CHN,1517
15001,COL,69
15001,CRC,0
15001,DEN,25
15001,ENG,121
15001,FRA,313
15001,GER,615
15001,HTI,0
15001,ITA,35
15001,JAM,19
15001,JPN,1898
15001,KOR,413
15001,MAR,0
15001,NED,166
15001,NZL,292
15001,NGA,0
15001,NOW,21
15001,PAN,20
15001,PHL,10001
15001,POR,10
15001,IRL,27
15001,ZAF,314
15001,ESP,125
15001,SWE,28
15001,SUI,82
15001,VNM,426
15001,ZMB,815
47071,ARG,0
47071,AUS,0
47071,BRA,0
47071,CAN,0
47071,CHN,13
47071,COL,0
47071,CRC,0
47071,DEN,0
47071,ENG,11
47071,FRA,0
47071,GER,5
47071,HTI,0
47071,ITA,0
47071,JAM,0
47071,JPN,0
47071,KOR,0
47071,MAR,0
47071,NED,0
47071,NZL,0
47071,NGA,0
47071,NOW,0
47071,PAN,0
47071,PHL,9
47071,POR,0
47071,IRL,0
47071,ZAF,0
47071,ESP,0
47071,SWE,0
47071,SUI,0
47071,VNM,0
47071,ZMB,112
48091,ARG,37
48091,AUS,98
48091,BRA,65
48091,CAN,534
48091,CHN,222
48091,COL,52
48091,CRC,0
48091,DEN,17
48091,ENG,174
48091,FRA,136
48091,GER,425
48091,HTI,101
48091,ITA,7
48091,JAM,0
48091,JPN,89
48091,KOR,117
48091,MAR,0
48091,NED,8
48091,NZL,28
48091,NGA,0
48091,NOW,0
48091,PAN,136
48091,PHL,320
48091,POR,0
48091,IRL,27
48091,ZAF,96
48091,ESP,92
48091,SWE,0
48091,SUI,0
48091,VNM,66
48091,ZMB,575
05071,ARG,0
05071,AUS,0
05071,BRA,0
05071,CAN,0
05071,CHN,16
05071,COL,6
05071,CRC,0
05071,DEN,0
05071,ENG,0
05071,FRA,0
05071,GER,0
05071,HTI,51
05071,ITA,0
05071,JAM,0
05071,JPN,0
05071,KOR,0
05071,MAR,0
05071,NED,0
05071,NZL,0
05071,NGA,0
05071,NOW,0
05071,PAN,0
05071,PHL,91
05071,POR,0
05071,IRL,0
05071,ZAF,0
05071,ESP,0
05071,SWE,0
05071,SUI,0
05071,VNM,53
05071,ZMB,83
51141,ARG,21
51141,AUS,0
51141,BRA,0
51141,CAN,0
51141,CHN,26
51141,COL,0
51141,CRC,0
51141,DEN,0
51141,ENG,0
51141,FRA,0
51141,GER,116
51141,HTI,0
51141,ITA,0
51141,JAM,12
51141,JPN,0
51141,KOR,0
51141,MAR,0
51141,NED,0
51141,NZL,0
51141,NGA,0
51141,NOW,0
51141,PAN,0
51141,PHL,0
51141,POR,0
51141,IRL,0
51141,ZAF,0
51141,ESP,0
51141,SWE,0
51141,SUI,0
51141,VNM,17
51141,ZMB,78
48505,ARG,0
48505,AUS,0
48505,BRA,0
48505,CAN,0
48505,CHN,0
48505,COL,0
48505,CRC,0
48505,DEN,0
48505,ENG,0
48505,FRA,0
48505,GER,0
48505,HTI,0
48505,ITA,0
48505,JAM,0
48505,JPN,0
48505,KOR,0
48505,MAR,0
48505,NED,0
48505,NZL,0
48505,NGA,0
48505,NOW,0
48505,PAN,0
48505,PHL,0
48505,POR,0
48505,IRL,0
48505,ZAF,0
48505,ESP,0
48505,SWE,0
48505,SUI,0
48505,VNM,0
48505,ZMB,90
27061,ARG,0
27061,AUS,6
27061,BRA,0
27061,CAN,46
27061,CHN,6
27061,COL,12
27061,CRC,2
27061,DEN,0
27061,ENG,27
27061,FRA,0
27061,GER,27
27061,HTI,0
27061,ITA,2
27061,JAM,0
27061,JPN,3
27061,KOR,31
27061,MAR,0
27061,NED,2
27061,NZL,3
27061,NGA,0
27061,NOW,1
27061,PAN,0
27061,PHL,8
27061,POR,0
27061,IRL,0
27061,ZAF,9
27061,ESP,0
27061,SWE,5
27061,SUI,0
27061,VNM,12
27061,ZMB,193
08051,ARG,24
08051,AUS,0
08051,BRA,0
08051,CAN,132
08051,CHN,30
08051,COL,0
08051,CRC,0
08051,DEN,26
08051,ENG,69
08051,FRA,11
08051,GER,17
08051,HTI,0
08051,ITA,0
08051,JAM,0
08051,JPN,0
08051,KOR,31
08051,MAR,0
08051,NED,0
08051,NZL,13
08051,NGA,0
08051,NOW,0
08051,PAN,0
08051,PHL,25
08051,POR,0
08051,IRL,0
08051,ZAF,0
08051,ESP,8
08051,SWE,14
08051,SUI,0
08051,VNM,0
08051,ZMB,78
26159,ARG,0
26159,AUS,43
26159,BRA,15
26159,CAN,92
26159,CHN,0
26159,COL,25
26159,CRC,0
26159,DEN,15
26159,ENG,22
26159,FRA,7
26159,GER,149
26159,HTI,0
26159,ITA,10
26159,JAM,190
26159,JPN,6
26159,KOR,36
26159,MAR,0
26159,NED,38
26159,NZL,11
26159,NGA,0
26159,NOW,11
26159,PAN,0
26159,PHL,148
26159,POR,0
26159,IRL,7
26159,ZAF,0
26159,ESP,0
26159,SWE,0
26159,SUI,0
26159,VNM,0
26159,ZMB,257
37023,ARG,0
37023,AUS,9
37023,BRA,7
37023,CAN,96
37023,CHN,177
37023,COL,14
37023,CRC,0
37023,DEN,0
37023,ENG,46
37023,FRA,0
37023,GER,54
37023,HTI,0
37023,ITA,0
37023,JAM,4
37023,JPN,21
37023,KOR,0
37023,MAR,0
37023,NED,0
37023,NZL,0
37023,NGA,0
37023,NOW,0
37023,PAN,9
37023,PHL,120
37023,POR,0
37023,IRL,13
37023,ZAF,0
37023,ESP,0
37023,SWE,0
37023,SUI,8
37023,VNM,49
37023,ZMB,319
13273,ARG,0
13273,AUS,0
13273,BRA,0
13273,CAN,17
13273,CHN,52
13273,COL,0
13273,CRC,0
13273,DEN,0
13273,ENG,0
13273,FRA,0
13273,GER,0
13273,HTI,0
13273,ITA,0
13273,JAM,0
13273,JPN,0
13273,KOR,0
13273,MAR,0
13273,NED,0
13273,NZL,3
13273,NGA,0
13273,NOW,0
13273,PAN,0
13273,PHL,0
13273,POR,0
13273,IRL,0
13273,ZAF,0
13273,ESP,0
13273,SWE,0
13273,SUI,10
13273,VNM,0
13273,ZMB,56
20043,ARG,0
20043,AUS,0
20043,BRA,0
20043,CAN,0
20043,CHN,7
20043,COL,0
20043,CRC,0
20043,DEN,0
20043,ENG,0
20043,FRA,0
20043,GER,4
20043,HTI,0
20043,ITA,0
20043,JAM,0
20043,JPN,0
20043,KOR,0
20043,MAR,0
20043,NED,0
20043,NZL,0
20043,NGA,0
20043,NOW,0
20043,PAN,0
20043,PHL,0
20043,POR,0
20043,IRL,0
20043,ZAF,0
20043,ESP,0
20043,SWE,0
20043,SUI,0
20043,VNM,0
20043,ZMB,33
21221,ARG,0
21221,AUS,0
21221,BRA,0
21221,CAN,20
21221,CHN,0
21221,COL,0
21221,CRC,0
21221,DEN,0
21221,ENG,0
21221,FRA,0
21221,GER,57
21221,HTI,0
21221,ITA,0
21221,JAM,0
21221,JPN,0
21221,KOR,0
21221,MAR,0
21221,NED,0
21221,NZL,0
21221,NGA,0
21221,NOW,0
21221,PAN,0
21221,PHL,10
21221,POR,0
21221,IRL,0
21221,ZAF,0
21221,ESP,0
21221,SWE,0
21221,SUI,0
21221,VNM,0
21221,ZMB,84
25013,ARG,120
25013,AUS,35
25013,BRA,301
25013,CAN,1793
25013,CHN,1224
25013,COL,827
25013,CRC,55
25013,DEN,0
25013,ENG,318
25013,FRA,144
25013,GER,567
25013,HTI,143
25013,ITA,782
25013,JAM,3187
25013,JPN,126
25013,KOR,259
25013,MAR,108
25013,NED,43
25013,NZL,0
25013,NGA,311
25013,NOW,0
25013,PAN,37
25013,PHL,504
25013,POR,2732
25013,IRL,434
25013,ZAF,21
25013,ESP,10
25013,SWE,40
25013,SUI,2
25013,VNM,1251
25013,ZMB,1621
48477,ARG,0
48477,AUS,0
48477,BRA,10
48477,CAN,30
48477,CHN,42
48477,COL,42
48477,CRC,0
48477,DEN,0
48477,ENG,18
48477,FRA,0
48477,GER,0
48477,HTI,0
48477,ITA,0
48477,JAM,0
48477,JPN,0
48477,KOR,24
48477,MAR,0
48477,NED,0
48477,NZL,0
48477,NGA,0
48477,NOW,22
48477,PAN,0
48477,PHL,27
48477,POR,0
48477,IRL,0
48477,ZAF,0
48477,ESP,0
48477,SWE,0
48477,SUI,0
48477,VNM,0
48477,ZMB,147
40023,ARG,12
40023,AUS,0
40023,BRA,0
40023,CAN,12
40023,CHN,4
40023,COL,0
40023,CRC,0
40023,DEN,0
40023,ENG,0
40023,FRA,0
40023,GER,0
40023,HTI,0
40023,ITA,0
40023,JAM,0
40023,JPN,5
40023,KOR,15
40023,MAR,0
40023,NED,0
40023,NZL,0
40023,NGA,0
40023,NOW,0
40023,PAN,0
40023,PHL,0
40023,POR,0
40023,IRL,0
40023,ZAF,0
40023,ESP,0
40023,SWE,0
40023,SUI,0
40023,VNM,5
40023,ZMB,50
48139,ARG,37
48139,AUS,81
48139,BRA,144
48139,CAN,137
48139,CHN,43
48139,COL,286
48139,CRC,2
48139,DEN,6
48139,ENG,143
48139,FRA,53
48139,GER,223
48139,HTI,21
48139,ITA,27
48139,JAM,145
48139,JPN,12
48139,KOR,28
48139,MAR,0
48139,NED,45
48139,NZL,25
48139,NGA,8
48139,NOW,0
48139,PAN,12
48139,PHL,246
48139,POR,13
48139,IRL,0
48139,ZAF,31
48139,ESP,58
48139,SWE,0
48139,SUI,0
48139,VNM,39
48139,ZMB,668
22121,ARG,0
22121,AUS,0
22121,BRA,0
22121,CAN,0
22121,CHN,24
22121,COL,0
22121,CRC,0
22121,DEN,0
22121,ENG,0
22121,FRA,0
22121,GER,30
22121,HTI,0
22121,ITA,0
22121,JAM,0
22121,JPN,0
22121,KOR,0
22121,MAR,0
22121,NED,0
22121,NZL,0
22121,NGA,0
22121,NOW,0
22121,PAN,0
22121,PHL,23
22121,POR,0
22121,IRL,0
22121,ZAF,0
22121,ESP,0
22121,SWE,0
22121,SUI,0
22121,VNM,0
22121,ZMB,90
53061,ARG,273
53061,AUS,293
53061,BRA,1234
53061,CAN,4998
53061,CHN,9566
53061,COL,1322
53061,CRC,190
53061,DEN,256
53061,ENG,1102
53061,FRA,356
53061,GER,1528
53061,HTI,40
53061,ITA,122
53061,JAM,404
53061,JPN,2053
53061,KOR,9724
53061,MAR,344
53061,NED,192
53061,NZL,213
53061,NGA,683
53061,NOW,175
53061,PAN,223
53061,PHL,11021
53061,POR,98
53061,IRL,218
53061,ZAF,433
53061,ESP,226
53061,SWE,241
53061,SUI,98
53061,VNM,11058
53061,ZMB,2655
51630,ARG,12
51630,AUS,0
51630,BRA,0
51630,CAN,59
51630,CHN,65
51630,COL,31
51630,CRC,0
51630,DEN,0
51630,ENG,20
51630,FRA,49
51630,GER,96
51630,HTI,0
51630,ITA,3
51630,JAM,12
51630,JPN,18
51630,KOR,78
51630,MAR,0
51630,NED,0
51630,NZL,0
51630,NGA,25
51630,NOW,0
51630,PAN,19
51630,PHL,13
51630,POR,0
51630,IRL,0
51630,ZAF,0
51630,ESP,0
51630,SWE,12
51630,SUI,0
51630,VNM,39
51630,ZMB,97
37169,ARG,0
37169,AUS,11
37169,BRA,0
37169,CAN,0
37169,CHN,1
37169,COL,54
37169,CRC,0
37169,DEN,0
37169,ENG,56
37169,FRA,0
37169,GER,15
37169,HTI,0
37169,ITA,0
37169,JAM,42
37169,JPN,18
37169,KOR,0
37169,MAR,0
37169,NED,15
37169,NZL,0
37169,NGA,0
37169,NOW,0
37169,PAN,0
37169,PHL,0
37169,POR,0
37169,IRL,0
37169,ZAF,0
37169,ESP,0
37169,SWE,0
37169,SUI,0
37169,VNM,0
37169,ZMB,197
30007,ARG,0
30007,AUS,0
30007,BRA,0
30007,CAN,0
30007,CHN,25
30007,COL,9
30007,CRC,0
30007,DEN,0
30007,ENG,27
30007,FRA,0
30007,GER,23
30007,HTI,0
30007,ITA,0
30007,JAM,0
30007,JPN,0
30007,KOR,0
30007,MAR,0
30007,NED,0
30007,NZL,0
30007,NGA,0
30007,NOW,0
30007,PAN,0
30007,PHL,0
30007,POR,0
30007,IRL,0
30007,ZAF,0
30007,ESP,0
30007,SWE,0
30007,SUI,0
30007,VNM,0
30007,ZMB,22
49041,ARG,0
49041,AUS,0
49041,BRA,0
49041,CAN,18
49041,CHN,0
49041,COL,0
49041,CRC,0
49041,DEN,0
49041,ENG,0
49041,FRA,0
49041,GER,8
49041,HTI,7
49041,ITA,0
49041,JAM,0
49041,JPN,22
49041,KOR,7
49041,MAR,0
49041,NED,2
49041,NZL,0
49041,NGA,0
49041,NOW,0
49041,PAN,0
49041,PHL,6
49041,POR,0
49041,IRL,0
49041,ZAF,0
49041,ESP,0
49041,SWE,0
49041,SUI,0
49041,VNM,0
49041,ZMB,65
18041,ARG,0
18041,AUS,0
18041,BRA,0
18041,CAN,0
18041,CHN,0
18041,COL,0
18041,CRC,0
18041,DEN,0
18041,ENG,0
18041,FRA,0
18041,GER,6
18041,HTI,0
18041,ITA,0
18041,JAM,0
18041,JPN,0
18041,KOR,0
18041,MAR,0
18041,NED,0
18041,NZL,0
18041,NGA,0
18041,NOW,0
18041,PAN,0
18041,PHL,27
18041,POR,0
18041,IRL,0
18041,ZAF,0
18041,ESP,4
18041,SWE,0
18041,SUI,0
18041,VNM,16
18041,ZMB,91
51013,ARG,375
51013,AUS,223
51013,BRA,678
51013,CAN,643
51013,CHN,3912
51013,COL,1580
51013,CRC,289
51013,DEN,35
51013,ENG,292
51013,FRA,595
51013,GER,421
51013,HTI,64
51013,ITA,346
51013,JAM,337
51013,JPN,821
51013,KOR,1695
51013,MAR,855
51013,NED,113
51013,NZL,78
51013,NGA,371
51013,NOW,54
51013,PAN,193
51013,PHL,1281
